Date,open,high,low,close,adj_close,volume,ret,signal,vol_ann,w_target,w_exec,w_lag,turnover,costs,strategy_returns_gross,strategy_returns,equity_buyhold,equity_strategy,equity_strategy_rebased,equity_buyhold_rebased
2023-02-24,383.414,385.188,381.688,384.345,384.345,111582340.0,-0.010684794695440814,0.5,0.16675249830239325,0.35981469909490926,0.35981469909490926,0.7476663720097719,0.38785167291486267,7.757033458297254e-05,-0.007988661685609489,-0.008066232020192462,0.8432261305871165,0.9845566995594218,0.9939922083291766,1.040860430540247
2023-02-27,387.728,389.106,384.704,385.654,385.654,82963728.0,0.003405794273374063,0.5,0.16708830236385253,0.35909156506565987,0.35981469909490926,0.35981469909490926,0.0,0.0,0.0012254548416532538,0.0012254548416532538,0.8460979853138294,0.985763229333779,0.9952103008934391,1.0444053870339625
2023-02-28,385.17,387.157,384.123,384.227,384.227,99458379.0,-0.0037002079584290692,0.5,0.16180344779084804,0.3708202811447985,0.35981469909490926,0.35981469909490926,0.0,0.0,-0.0013313892131507441,-0.0013313892131507441,0.8429672468149604,0.9844507948035234,0.993885288634013,1.040540869909033
2023-03-01,383.404,384.646,381.436,382.754,382.754,102828975.0,-0.0038336712412192497,0.5,0.15177690766346968,0.39531705398186245,0.35981469909490926,0.35981469909490926,0.0,0.0,-0.0013794112640881117,-0.0013794112640881117,0.8397355875235561,0.9830928322882309,0.9925143120716599,1.0365517783007496
2023-03-02,380.758,386.585,380.417,385.731,385.731,88079032.0,0.007777841642412575,0.5,0.14908908331297202,0.4024439527476757,0.35981469909490926,0.35981469909490926,0.0,0.0,0.0027985817501725357,0.0027985817501725357,0.8462669179448127,0.9858440979473981,0.9952919445122086,1.044613913886534
2023-03-03,387.574,392.171,386.915,391.919,391.919,92941907.0,0.01604226779802498,1.0,0.15130115245896222,0.7931201980272284,0.7931201980272284,0.35981469909490926,0.4333054989323192,8.666109978646384e-05,0.00577224376054631,0.005685582660759846,0.8598429584710926,0.9914491960569003,1.0009507591343212,1.0613718900386448
2023-03-06,392.751,395.079,391.742,392.19,392.19,75075429.0,0.0006914694107711394,1.0,0.1475209126085583,0.8134439916218245,0.7931201980272284,0.7931201980272284,0.0,0.0,0.0005484183560005771,0.0005484183560005771,0.8604375135749424,0.9919929249950599,1.0014996989040832,1.062105796234059
2023-03-07,392.142,392.383,385.553,386.177,386.177,111702161.0,-0.01533185445829821,0.5,0.1552516809454187,0.38646924551557027,0.7931201980272284,0.7931201980272284,0.0,0.0,-0.012160003444090121,-0.012160003444090121,0.8472454108463513,0.979930287610607,0.9893214591161543,1.0458217447468834
2023-03-08,386.294,387.574,384.549,386.808,386.808,77087197.0,0.001633965772171786,0.5,0.14616772247108165,0.41048734279806964,0.7931201980272284,0.7931201980272284,0.0,0.0,0.0012959312567946,0.0012959312567946,0.8486297808483039,0.9812002098998013,0.9906035517180406,1.0475305816815927
2023-03-09,387.602,389.289,378.672,379.671,379.671,115450702.0,-0.018451014456784764,0.0,0.15449141791968532,0.0,0.7931201980272284,0.7931201980272284,0.0,0.0,-0.014633872239768387,-0.014633872239768387,0.8329717004934137,0.9668414513864936,0.9761071859019379,1.0282025797750616
2023-03-10,379.117,381.223,372.65,374.194,374.194,195179136.0,-0.014425647468466085,0.0,0.1589110683157323,0.0,0.0,0.7931201980272284,0.7931201980272284,0.0001586240396054457,-0.011441272376860809,-0.011599896416466254,0.820955544390887,0.9556261906992644,0.964784443654107,1.0133700918330593
2023-03-13,370.218,378.537,369.093,373.659,373.659,162730895.0,-0.001429739653762585,0.0,0.15791582736228468,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.8197817916950951,0.9556261906992644,0.964784443654107,1.0119212364288284
2023-03-14,378.643,381.505,375.298,379.835,379.835,154441601.0,0.016528439031309183,0.0,0.164539210781942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333315050581049,0.9556261906992644,0.964784443654107,1.0286467148896292
2023-03-15,374.174,377.664,372.059,377.46,377.46,178414042.0,-0.006252714994668729,0.0,0.16483906429708509,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.8281209206608983,0.9556261906992644,0.964784443654107,1.0222148801512223
2023-03-16,375.076,384.433,374.561,384.084,384.084,148255354.0,0.01754887935145444,0.5,0.1790672296684546,0.3350696836662454,0.0,0.0,0.0,0.0,0.0,0.0,0.8426535147859917,0.9556261906992644,0.964784443654107,1.0401536057542575
2023-03-17,382.737,383.885,378.191,379.592,379.592,144403419.0,-0.011695358307037051,0.0,0.1774232665866604,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.8327983800018854,0.9556261906992644,0.964784443654107,1.0279886366406048
2023-03-20,380.379,383.661,379.67,383.241,383.241,95604746.0,0.00961295285464403,0.5,0.18215289817306626,0.32939360615054875,0.0,0.0,0.0,0.0,0.0,0.0,0.8408040315662675,0.9556261906992644,0.964784443654107,1.0378706429397409
2023-03-21,386.649,388.762,385.035,388.275,388.275,94031260.0,0.013135337816152282,0.5,0.1751133861579805,0.34263514238637544,0.0,0.0,0.0,0.0,0.0,0.0,0.8518482765580732,0.9556261906992644,0.964784443654107,1.0515034244442214
2023-03-22,388.099,391.758,381.616,381.656,381.656,114807520.0,-0.017047195930719128,0.5,0.18553948332515735,0.32338130367028234,0.0,0.0,0.0,0.0,-0.0,-0.0,0.8373266520843423,0.9556261906992644,0.964784443654107,1.0335782395458988
2023-03-23,384.556,388.644,379.943,382.688,382.688,122620563.0,0.0027040057014693364,0.5,0.18466831211724732,0.324906852248184,0.0,0.0,0.0,0.0,0.0,0.0,0.8395907881255706,0.9556261906992644,0.964784443654107,1.0363730409985454
2023-03-24,381.395,385.287,379.018,385.199,385.199,110722139.0,0.006561480893051419,0.5,0.18241978029252026,0.32891169972788403,0.32891169972788403,0.0,0.32891169972788403,6.57823399455768e-05,0.0,-6.57823399455768e-05,0.8450997470398386,0.9555633273723269,0.9647209778758603,1.0431731829051312
2023-03-27,387.506,388.284,385.015,385.918,385.918,76037684.0,0.0018665676702172007,0.5,0.18213968280926485,0.3294175056999056,0.32891169972788403,0.32891169972788403,0.0,0.0,0.000613935945068256,0.000613935945068256,0.8466771829057719,0.9561499820467898,0.9653132547611398,1.0451203362427794
2023-03-28,385.218,385.918,383.194,385.052,385.052,64593847.0,-0.002244000020729775,0.5,0.18181010168034653,0.33001466610194374,0.32891169972788403,0.32891169972788403,0.0,0.0,-0.0007380778610076373,-0.0007380778610076373,0.8447772392897799,0.9554442689132382,0.9646007784188634,1.0427750861865854
2023-03-29,389.262,390.892,388.05,390.649,390.649,79620680.0,0.014535699074410768,1.0,0.1880316393304731,0.6381904685152227,0.32891169972788403,0.32891169972788403,0.0,0.0,0.004780961489297477,0.004780961489297477,0.8570566670250076,0.9600122111680824,0.9692124975930304,1.0579325510416864
2023-03-30,393.316,393.569,391.048,392.937,392.937,71753092.0,0.0058569201508260615,1.0,0.18724719881731008,0.6408640596919124,0.32891169972788403,0.32891169972788403,0.0,0.0,0.0019264095619786947,0.0019264095619786947,0.8620763794885062,0.961861587871293,0.9710795978159829,1.0641287775180974
2023-03-31,393.872,398.775,393.764,398.475,398.475,115132218.0,0.014093862374884525,1.0,0.18528758599523132,0.6476418771146837,0.6476418771146837,0.32891169972788403,0.31873017738679965,6.374603547735994e-05,0.004635636229454142,0.004571890193976782,0.874226365337656,0.9662591134328448,0.9755192671068088,1.0791264620575916
2023-04-03,397.95,400.402,397.55,399.993,399.993,69237059.0,0.003809523809523707,1.0,0.18557259706729007,0.6466471984356993,0.6476418771146837,0.6476418771146837,0.0,0.0,0.002467207150913014,0.002467207150913014,0.8775567514913232,0.9686430748271412,0.9779260752184682,1.083237420008287
2023-04-04,400.645,400.937,396.383,397.775,397.775,68425868.0,-0.005545097039198255,1.0,0.177175211452248,0.6772956499749527,0.6476418771146837,0.6476418771146837,0.0,0.0,-0.0035912370552494324,-0.0035912370552494324,0.8726906141469002,0.9651644479235112,0.974414110859849,1.0772307633978504
2023-04-05,397.035,397.802,395.059,396.733,396.733,66986193.0,-0.0026195713657217734,1.0,0.17778751964148654,0.6749630133880226,0.6476418771146837,0.6476418771146837,0.0,0.0,-0.0016965441165319249,-0.0016965441165319249,0.8704045388029468,0.9635270038579007,0.9727609743330039,1.0744088805357788
2023-04-06,395.924,398.562,394.862,398.281,398.281,65489388.0,0.0039018685110641105,1.0,0.1617922809004894,0.7416917502622156,0.6476418771146837,0.6476418771146837,0.0,0.0,0.0025270134467602363,0.0025270134467602363,0.8738007428647893,0.9659618495529663,0.975219154395627,1.0786010827147487
2023-04-10,395.77,398.766,395.146,398.69,398.69,65425379.0,0.0010269131593021452,1.0,0.14923202843191313,0.8041169262451578,0.6476418771146837,0.6476418771146837,0.0,0.0,0.0006650719661242115,0.0006650719661242115,0.8746980603462451,0.9666042836994495,0.975867745316043,1.0797087123602263
2023-04-11,399.322,400.218,398.019,398.795,398.795,60922221.0,0.0002633625122276939,1.0,0.14865263010360294,0.807251105590035,0.6476418771146837,0.6476418771146837,0.0,0.0,0.00017056459178078253,0.00017056459178078253,0.8749284230248585,0.9667691521645123,0.976034193799655,1.0799930671591873
2023-04-12,400.888,401.181,396.577,397.172,397.172,88787586.0,-0.004069760152459301,1.0,0.14218581326507734,0.8439660557153035,0.6476418771146837,0.6476418771146837,0.0,0.0,-0.002635747104545283,-0.002635747104545283,0.8713676741925779,0.964220993170931,0.9734616144994103,1.0755977544095305
2023-04-13,398.271,402.808,397.115,402.446,402.446,88165372.0,0.013278881693573608,1.0,0.14355045636344826,0.8359430059642441,0.6476418771146837,0.6476418771146837,0.0,0.0,0.008599959866009822,0.008599959866009822,0.8829384624497855,0.9725132550141652,0.9818333453152064,1.0898804897402081
2023-04-14,401.804,404.022,399.127,401.463,401.463,80302482.0,-0.0024425637228349117,1.0,0.1343840762242551,0.8929629415299808,0.8929629415299808,0.6476418771146837,0.2453210644152971,4.906421288305942e-05,-0.0015819065544290323,-0.0016309707673120917,0.8807818289919099,0.9709271143244136,0.980232003830625,1.087218387193743
2023-04-17,401.376,402.923,400.125,402.903,402.903,68256210.0,0.0035868809828054626,1.0,0.12389070793134309,0.9685956437225364,0.8929629415299808,0.8929629415299808,0.0,0.0,0.0032029517933239143,0.0032029517933239143,0.8839410885843216,0.9740369470664257,0.9833716396851678,1.0911181101509249
2023-04-18,404.502,404.635,401.775,403.166,403.166,65301018.0,0.000652762575607424,1.0,0.12162190773771879,0.9866643455287967,0.8929629415299808,0.8929629415299808,0.0,0.0,0.0005828927896350918,0.0005828927896350918,0.8845180922459912,0.9746047061797091,0.983944839923472,1.0918303512187988
2023-04-19,401.229,404.013,401.172,403.1,403.1,56740104.0,-0.00016370428061884823,1.0,0.1152889348642737,1.0408631161461634,0.8929629415299808,0.8929629415299808,0.0,0.0,-0.00014618185596245614,-0.00014618185596245614,0.8843732928480057,0.9744622366549299,0.9838010050406073,1.0916516139165948
2023-04-20,400.247,402.67,399.332,400.898,400.898,77917761.0,-0.005462664351277624,1.0,0.09570785366472286,1.253815600341177,0.8929629415299808,0.8929629415299808,0.0,0.0,-0.004877956827707831,-0.004877956827707831,0.8795422583879429,0.9697088519342956,0.9790020662109636,1.085688287561238
2023-04-21,401.199,401.677,399.235,401.209,401.209,75469551.0,0.0007757584223417879,1.0,0.0958924500516703,1.2514019605854234,1.2514019605854234,0.8929629415299808,0.3584390190554426,7.168780381108852e-05,0.0006927235227309802,0.0006210357189198916,0.8802245707026928,0.9703110757682994,0.9796100614629769,1.0865305193943513
2023-04-24,401.005,402.057,399.653,401.629,401.629,66094265.0,0.0010468359383764003,1.0,0.09469596445480179,1.2672134519235587,1.2514019605854234,1.2514019605854234,0.0,0.0,0.001310012545695509,0.001310012545695509,0.8811460214171463,0.9715821954507833,0.980893362933383,1.087667938590196
2023-04-25,399.634,400.198,395.195,395.253,395.253,100444725.0,-0.015875347646708837,1.0,0.11422281418987779,1.0505782128648882,1.2514019605854234,1.2514019605854234,0.0,0.0,-0.019866441170066626,-0.019866441170066626,0.8671575219996347,0.9522803149229762,0.9614065026445582,1.0704008319408975
2023-04-26,395.875,396.966,393.014,393.579,393.579,82650636.0,-0.00423526197144608,1.0,0.11523801705636962,1.0413230205210926,1.2514019605854234,1.2514019605854234,0.0,0.0,-0.005300015134660511,-0.005300015134660511,0.8634848827234562,0.9472332148414451,0.956311033629981,1.065867404003174
2023-04-27,396.149,401.686,395.894,401.415,401.415,95514938.0,0.019909598835303743,1.0,0.12472357077954804,0.9621276816400881,1.2514019605854234,1.2514019605854234,0.0,0.0,0.024914911016968366,0.024914911016968366,0.8806765203388296,0.9708334461015365,0.980137437937417,1.0870883964285039
2023-04-28,400.519,404.85,400.461,404.841,404.841,91882869.0,0.008534808116288595,1.0,0.12634741223157378,0.9497622300333304,0.9497622300333304,1.2514019605854234,0.30163973055209303,6.0327946110418607e-05,0.010680475609943932,0.010620147663833514,0.8881929254524422,0.9811438406561231,0.9905466422591638,1.096366487297465
2023-05-01,404.393,406.486,404.194,404.432,404.432,63823893.0,-0.0010102731689725086,1.0,0.11748066025995182,1.0214447189390456,0.9497622300333304,0.9497622300333304,0.0,0.0,-0.0009595192979061694,-0.0009595192979061694,0.8872956079709864,0.9802024142069918,0.9895961936404399,1.0952588576519877
2023-05-02,403.711,403.76,396.946,399.886,399.886,106847187.0,-0.01124045575028676,1.0,0.12426362902068187,0.9656888419058464,0.9497622300333304,0.9497622300333304,0.0,0.0,-0.010675760319983324,-0.010675760319983324,0.8773220009521647,0.969738008167849,0.9790315018635669,1.0829476489274408
2023-05-03,400.392,402.836,396.897,397.142,397.142,94038987.0,-0.006861955657362473,1.0,0.12513010843842806,0.9590018061803854,0.9497622300333304,0.9497622300333304,0.0,0.0,-0.00651722630752641,-0.00651722630752641,0.8713018562844025,0.9634180061096093,0.9726509320037245,1.0755165101812558
2023-05-04,396.082,396.412,392.975,394.328,394.328,97501393.0,-0.0070856268035111025,1.0,0.12733125377914695,0.9424237682300464,0.9497622300333304,0.9497622300333304,0.0,0.0,-0.006729660714086643,-0.006729660714086643,0.8651281364975647,0.9569345298026497,0.9661053212380992,1.0678958015690967
2023-05-05,398.009,402.69,397.747,401.629,401.629,90299303.0,0.0185150433141954,1.0,0.14325650435906964,0.8376583006606271,0.9497622300333304,0.9497622300333304,0.0,0.0,0.01758488882725393,0.01758488882725393,0.8811460214171463,0.9737621171241897,0.9830941759074896,1.087667938590196
2023-05-08,401.959,402.221,400.315,401.735,401.735,51417638.0,0.00026392516476647643,1.0,0.1432418576728513,0.8377439524281153,0.9497622300333304,0.9497622300333304,0.0,0.0,0.0002506661530505228,0.0002506661530505228,0.8813785780260321,0.9740062063280757,0.9833406043426508,1.0879550015300996
2023-05-09,400.169,401.104,399.74,399.975,399.975,50568345.0,-0.004380997423674815,1.0,0.14425390282619796,0.8318665744841587,0.9497622300333304,0.9497622300333304,0.0,0.0,-0.004160905882879667,-0.004160905882879667,0.8775172607464179,0.9699534581742039,0.979249016637167,1.083188673471322
2023-05-10,402.845,403.483,397.969,401.844,401.844,98776447.0,0.004672792049503105,1.0,0.1441704085681978,0.8323483382738398,0.9497622300333304,0.9497622300333304,0.0,0.0,0.004438041397418086,0.004438041397418086,0.8816177164257355,0.9742581517751498,0.9835949643113837,1.0882501888928306
2023-05-11,400.966,401.435,399.038,401.143,401.143,72078790.0,-0.0017444580483969574,1.0,0.13632959750991774,0.8802197189151842,0.9497622300333304,0.9497622300333304,0.0,0.0,-0.0016568203662450857,-0.0016568203662450857,0.8800797713047073,0.9726439810273085,0.9819653241423766,1.0863517820921471
2023-05-12,402.399,402.612,398.163,400.615,400.615,72412163.0,-0.0013162388474932118,1.0,0.13613437576496984,0.8814819866451281,0.9497622300333304,0.9497622300333304,0.0,0.0,-0.0012501139430516534,-0.0012501139430516534,0.8789213761208231,0.971428065225001,0.980737755599073,1.084921883674514
2023-05-15,401.229,402.408,399.292,401.998,401.998,55776465.0,0.003452192254408848,1.0,0.13608720819576492,0.8817875066360163,0.9497622300333304,0.9497622300333304,0.0,0.0,0.0032787618140511375,0.0032787618140511375,0.8819555816877018,0.9746131464703582,0.9839533611017293,1.0886672425979738
2023-05-16,400.879,401.809,399.302,399.312,399.312,59286151.0,-0.006681625281717785,1.0,0.13804135476604334,0.8693047109207209,0.9497622300333304,0.9497622300333304,0.0,0.0,-0.006345955327811363,-0.006345955327811363,0.8760626849757451,0.9684282949809597,0.977709237027528,1.0813931760264532
2023-05-17,401.356,404.769,399.687,404.16,404.16,89677902.0,0.012140882317586366,1.0,0.14510239040793824,0.8270022269284066,0.9497622300333304,0.9497622300333304,0.0,0.0,0.011530951464523055,0.011530951464523055,0.8866988589368644,0.979595194647256,0.9889831547861082,1.0945222433156314
2023-05-18,403.839,408.481,403.615,408.053,408.053,99839051.0,0.009632323832145628,1.0,0.14720728206746342,0.815177064032779,0.9497622300333304,0.9497622300333304,0.0,0.0,0.009148417363221827,0.009148417363221827,0.8952398294877383,0.9885569403348957,0.9980307854512875,1.105065036004734
2023-05-19,408.967,409.502,406.222,407.46,407.46,106636400.0,-0.00145324259348667,1.0,0.14744980766502028,0.8138362599469688,0.9497622300333304,0.9497622300333304,0.0,0.0,-0.0013802349263693202,-0.0013802349263693202,0.893938828836141,0.9871924995191407,0.9966532685036158,1.103459108425839
2023-05-22,407.48,409.182,406.222,407.623,407.623,62409323.0,0.0004000392676581921,1.0,0.14745414421397254,0.8138123254499141,0.9497622300333304,0.9497622300333304,0.0,0.0,0.00037994218695194484,0.00037994218695194484,0.8942964394705598,0.9875675755963506,0.9970319391260839,1.1039005353994644
